source,utime,name,name_URL,reaction_count,like_count,comments_count,text
talokkamkun,1385288641,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,265,263,6,"[#เกือบเนียนละ]  ขณะที่หนุ่มใหญ่นายหนึ่ง กำลังอ่านหนังสือพิมพ์อยู่เพลินๆ   ภรรยาก็ย่องมาข้างหลังแล้วก็เอากระทะฟาดหัวเสียงดังผ่าง!  ...  สามี : เธอมาตีหัวฉันทำไม  ภรรยา : ชั้นเจอกระดาษในกระเป๋ากางเกงของคุณแผ่นหนึ่ง   เขียนชื่อไว้ว่า "" วิกตอเรีย"" บอกมาเดี๋ยวนี้น่ะว่าหล่อนเป็นใคร  สามี : โธ่ที่รัก...จำได้หรือเปล่าจ๊ะ สองอาทิตย์ก่อนพี่ไปเล่นม้ามา วิกตอเรียก็คือชื่อม้าตัวที่แทงไงล่ะ  ภรรยา :   สามวันผ่านไป ขณะที่หนุ่มใหญ่กางหนังสือพิมพ์ออกอ่านเช่นเคย   เจ้าหล่อนก็ฟาดหัวสามีด้วยกระทะเสียงดังผ่างอีก  สามี :  อะไรของคุณอีกล่ะ  ภรรยา : ม้าของคุณโทรมา  >>แอดมิน_แชมป์<<"
talokkamkun,1385185458,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,178,177,7,[#เสื่อมสมรรภาพทางเพศ] ปล. เหมือนผมเลย  ตั้มไปหาหมอปรึกษาเรื่องเสื่อมสมรรถภาพทางเพศ   ตั้ม :หมอครับผมเป็นอะไรไม่รู้ เดี๋ยวนี้ไม่ค่อยมีอารมณ์เลย   หมอ:งั้นเดี๋ยวคุณช่วยเก็บตัวอย่างน้ำเชื้อของคุณให้หน่อยนะใส่ขวดนี้...   ให้หน่อยนะ   วันรุ่งขึ้น   ตั้ม :หมอครับ ทำยังไงมันก็ไม่ออกนะครับ ผมให้เมียผมและผู้หญิง   ข้างบ้านช่วยแล้ว ทั้งมือทั้งปากยังไงก็ไม่ออกครับ   หมอ:หา ผู้หญิง2คนยังไม่ออกอีกหรอ   ตั้ม :ครับ ไม่ว่าทำยังไงก็เปิดขวดไม่ออกครับ  >>แอดมิน_แชมป์<<
talokkamkun,1385107325,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,193,193,12,"[#อูยอายในห้องหอบ่าวสาว]  ณ.ห้องหอบ่าวสาวคู่หนึ่ง  บ่าว : อูย ถ่างอีกนิดสิจ๊ะ มัน...มันคับ...   สาว : อูย...ถ่างมากแล้วนะจ๊ะพี่จ๋า เดี๋ยวฉีกหมด   บ่าว : โถ่ มันคับนะจ๊ะ ถ่างอีกหน่อยน่า นะ   สาว : อึ๊บ...ถ่างสุดชีวิตแล้ว   บ่าว : แต่ก็ยังไม่ได้   สาว : ให้น้องทำเองดีกว่า ม่ะ   บ่าว : ก็ได้จะ ทาวัสลินหน่อยก็ดีนะ   สาว : อุ๊ยตาย หลุดออกง่ายจริงๆค่ะ   บ่าว: เฮ้อค่อยยังชั่ว แหมตอนเข้าน่ะเข้าง่าย แต่ตอนออกนี่สิยากฉะมัด เฮ้อมันสำคัญจริงๆเลยนะ 'แหวน"" วงนี้.....................  >>แอดมิน_แชมป์<<"
talokkamkun,1385020750,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,144,144,3,"[#ก็ไม่เคย]  มีนักศึกษาหนุ่มสาว 2 คนจากมหาลัยชื่อดัง   ถูกตำรวจสายตรวจจับตอนกำลังมั่วสวาทกันเกือบถึงสวรรค์ในที่นั่งตอนหลังของรถ  ...  ตำรวจเอาไฟฉายส่องไปที่หน้าของชายหนุ่มตอนที่ทั้งสองคลายตัวออกจากกัน   ""เอาละ ทีนี้ถึงตาฉันมั่งล่ะนายหนู""  ผู้พิทักษ์สันติราษฎร์หมายถึงการดำเนินตามกฎหมายเจ้าหนุ่มถึงกับตัวสั่นงก   ""เป็นอะไรไปล่ะ"" ตำรวจถาม   ""โธ่! จ่าครับ"" หนุ่มทำเสียงอ่อย   ""ก็ผมยังไม่เคยลองหยั่งงี้กับตำรวจเลยสักทีนี่นา""  ~~~  >>แอดมิน_แชมป์<<"
talokkamkun,1384951719,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,206,206,3,"[#ใส้ติ่ง]  \""หมอครับ แฟนผมปวดท้องอย่างหนัก มีไข้ด้วย ผมว่าไส้ติ่งอักเสบแน่เลยครับ\""  สมชายบอกหมอทางโทรศัพท์  ...  \""เป็นไปไม่ได้หรอก\"" หมอไม่เห็นด้วย  \""ผมผ่าไส้ติ่งให้ภรรยาคุณไปเมื่อสองปีที่แล้วไง  คนเราจะมีไส้ติ่งสองอันได้ยังไง\""  \""ผมก็รู้อยู่ครับหมอว่าคนเรามีไส้ติ่งได้แค่อันเดียว\"" สมชายรับ \""แต่คุณหมอครับ  คนเราไม่จำเป็นต้องมีเมียคนเดียวเสมอไปหรอกนะครับ!!!\""  >>แอดมิน_แชมป์<<"
talokkamkun,1384937832,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,264,264,10,"หายไปนานกลับมาเรื่องแรกก็จัดฮาๆไปเลยละกัน ชอบก็กดถูกใจเพื่อนเป็นกำลังใจให้หาเรื่องมาให้อ่านต่อไปด้วยนะครับ  [#นักเรียนมี]...กับคุณครู  เด็กชายวัย 13 ชวบ กลับมาจากโรงเรียน แม่ก็ถามว่าวันนี้เป็นไงบ้าง เจ้าหนูน้อยตอบ \""วันนี้ ผมมีsexกับคุณครูครับ\""  ...  \""Oh! my god! ลูกกลับไปที่ห้องซะ รอคุณพ่อกลับมาบ้าน\"" แม่พูด  สักพักต่อมา พ่อกลับมาบ้าน แม่ก็พูดว่า \""ขึ้นไปห้องลูกชายคุณ แล้วก็พูดกับเขาหน่อย มีสิ่งไม่ดีเกิดกับเขาในวันนี้\""  พ่อขึ้นมาบนห้องลูกชาย และ ถามถึงสาเหตุที่ทำให้แม่โวยวาย \""ผมบอกแม่ว่า วันนี้ผมมีsexกับคุณครูครับ\"" เจ้าหนูตอบ  \""ดีแล้ว! นี่แหละลูกพ่อ!\"" พ่อพูด \""รู้ไว้ซะลูก ผู้หญิงอย่างแม่ ไม่คิดอะไรอย่างที่ผู้ชายคิดหรอก แต่พ่อก็ภูมิใจในตัวลูก ลูกอายุเท่าไหร่ล่ะ สิบสามแล้วใช่มั๊ย ว๊าว นี่แหละลูกพ่อ พ่อภูมิใจในตัวลูกมาก พ่อจะออกไปข้างนอก แล้วจะซื้อจักรยานสวยๆที่ลูกอยากได้มาฝาก\""  และแล้วพ่อกับลูก ก็ออกมาพร้อมกับ จักรยานที่ ดีที่สุด ใหม่ที่สุด แดงที่สุด เปร่งปรั่งที่สุด ในเมือง \""จะขี่กลับบ้านเลยมั๊ยลูก\"" พ่อถาม  เจ้าหนูตอบ \""ไม่ละครับ ผมยังเจ็บก้นอยู่เลย\""  >>แอดมิน_แชมป์<<"
talokkamkun,1383901240,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,210,210,6,"[#โรควัวบ้า]  นักจัดรายการโทรทัศน์สาวนางหนึ่งไปสัมภาษณ์เจ้าของฟาร์มเพื่อค้นหาสาเหตุที่ทำ  ให้เกิดโรควัวบ้าหล่อนถามเจ้าของฟาร์มว่า  ...  \""สวัสดีค่ะ เรามาเก็บข้อมูลเกี่ยวกับสาเหตุที่ทำให้เกิดโรควัวบ้า  คุณพอจะทราบมั๊ยคะ ว่าอาจเกิดจากสาเหตุใดบ้าง?\""  เจ้าของฟาร์มมองหญิงสาวแล้วพูดว่า  \""คุณรู้มั๊ยว่าวัวตัวผู้มันจะผสมพันธุ์กับวัวตัวเมียแค่ปีละครั้งเท่านั้น?\""  หญิงสาวเขินอายนิดๆ แล้วตอบว่า  \""อืมห์ นั่นเป็นข้อมูลใหม่ทีเดียวค่ะ แต่มันเกี่ยวกับโรควัวบ้ายังไงล่ะคะ?\""  เจ้าของฟาร์มตอบว่า \""เอ่อ แล้วคุณรู้มั๊ยครับว่า เรารีดนมวัวกันวันละ 4 ครั้ง!? \""  หญิงสาวตอบว่า \"" แหม นี่ก็เป็นข้อมูลที่ดีอีกอย่าง  หนึ่งค่ะแต่ว่าเรามาพูดเข้าประเด็นกันเลยดีกว่านะคะ\""  เจ้าของฟาร์มชักฉุน เลยถามไปว่า  \""ก็ผมก็พูดตรงประเด็นแล้วนี่นา เอ้าคุณลองคิดดูนะ  ถ้าผมจับนมคุณวันละ 4 ครั้ง แต่ฟันคุณปีละครั้ง เป็นคุณ คุณจะไม่บ้าเหรอ?\""  >>แอดมิน_แชมป์<<"
talokkamkun,1383882769,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,170,169,5,"[#ยังเหลืออีกเพียบ]  กาลครั้งหนึ่งนานมาแล้วมีหนุ่มชาวเขา \""เผ่าหนึ่ง\""  ได้หมั้นหมายกับสาวน้อยแรกรุ่นต่างเผ่า ด้วยความคิดถึงทรวดทรงอันอวบอิ่ม  ...  สมวัยแรกสาวบานสะพรั่งของคู่มั่นหมาย...หนุ่มเผ่าเต๋า  ตั้งใจว่ารุ่งขึ้นจะออกเดินทางไปเยี่ยมเยียนคู่หมั้นสาวให้หายคิดถึง  เย็นวันนั้นหนุ่มเผ่าเต๋าบอกกับแม่ของเขาว่า  กางเกงในที่ใส่อยู่มันเก่ามากแล้วใส่  มา 3 เดือนไม่เคยเปลี่ยนเลยแม่ช่วยไปซื้อผ้ามาตัดให้ใหม่ที  แม่ของหนุ่มเผ่าเต๋ารีบรุดออกไปตลาดซื้อผ้าใหม่มา 5 เมตร  และตัดเย็บกางเกงในอย่างปรานีตสุดฝีมือให้หนุ่มเผ่าเต๋าของเรา 3  ตัวโดยใช้ผ้าไปหมดไป 2 เมตรยังเหลือเก็บใว้ 3 เมตร  รุ่งเช้าหนุ่มเผ่าเต๋าของเรารีบใส่กางเกงในตัวใหม่  แล้วสวมผ้าเตี่ยวทับและออกเดิน  ทางไปหาคู่หมั้นสาวทันทีมิรั้งรอ ระหว่างทางเกิดปวดท้องหนักกระทันหัน  ต้องแวะต้นไม้ข้างทางเพื่อปลดทุกข์  หนุ่มเผ่าเต๋ากลัวกางเกงในตัวใหม่ จะเปื่อนเสียก่อนจึงถอดแขวนไว้กับกิ่งไม้  แต่ด้วยอารมรีบร้อนอยากพบหน้าคู่หมั้นสาว  เมื่อเสร็จภาระกิจก็รีบออกเดินทางในทันที  ... อนิจจาหนุ่มเผ่าเต๋าของเราลืมใส่กางเกงในที่แขวนไว้กลับคืน  เมื่อเดินทางมาถึงบ้านคู่หมั้นสาวในตอนเย็นว่าที่พ่อตาได้จัดให้มีงานเลี้ยงต้อน  รับที่บ้าน โดยทุกคนนั่งล้อมวงรับประทานอาหารเย็น  หนุ่มเผ่าเต๋าเลือกนั่งตรงข้ามกับคู่หมั้นสาวเพื่อจะโชว์กางเกงในตัวใหม่ของเขาให้คู่หมั้นสาวดู  หนุ่มเผ่าเต๋าพยายามนั่งกางขาเต็มที่เพื่อให้คู่หมั้นสาวได้เห็นกางเกงในตัวใหม่  ของเขาได้ชัดๆ เต็มตา   เมื่อคู่หมั้นสาวได้เห็นสิ่งที่อยู่ข้างในผ้าเตี่ยว...ก็เกิดอาการช๊อคอ้าปากค้าง  .หนุ่มเผ่าเต๋ากระหยี่มใจคิดว่าคู่หมั้นสาวประทับใจในกางเกงในตัวใหม่ของเขาจึง  ลองถามออกไปว่า \""ชอบไหมจ๊ะที่รัก..ผมยังมีเหลืออีก 3 เมตรเก็บไว้ที่บ้านนะ\""  คู่หมั้นสาวเป็นลมหงายหลังตึงในทันที  >>แอดมิน_แชมป์<<"
talokkamkun,1383822409,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,178,178,9,"[#นั่นรูปใคร]  หลังจากการ โรมรันพันตูกัน อย่างถึงพริกถึงขิงบนเตียง ...  ได้ผ่านพ้นไป  ...  ชายหนุ่มก็พลิกตัวลงไปนอนหมดแรงข้างๆ ตัวหญิงสาว  พร้อมกับเริ่มสำรวจไปรอบห้องนอนของฝ่ายหญิง  และแล้วเขาก็ไปสะดุดตาเข้ากับภาพผู้ชายคนหนึ่งในกรอบรูปซึ่งตั้งอยู่บนโต๊ะเขียนหนังสือ  เขาเริ่มใจไม่ดีขึ้นมาทันที  \""รูปนั่นใช่สามีคุณหรือเปล่าครับ\"" เขาถามอย่างกังวลใจ  \""ไม่ใช่หรอกค่ะ เหลวไหลสิ้นดี\"" เธอตอบพร้อมกับกระแซะตัวเข้าหาเขา  \""งั้น...ก็แฟนของคุณล่ะซี\"" เขาถามอีก  \""ก็ไม่ใช่ทั้งนั้นแหละค่ะ\"" เธอตอบพร้อมกับขบใบหูเขาอย่างเอ็นดู  \""ถ้างั้น...เขาเป็นใครครับ\"" ชายหนุ่มถามด้วยความงุนงง  \""ใจเย็นๆ หน่อยสิคะ\"" เธอออดอ้อน  \"" ผู้ชายในรูปนั้นก็คือฉันเอง...ก่อนที่จะแปลงเพศ \""  >>แอดมิน_แชมป์<<"
talokkamkun,1383800092,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,144,144,6,"[#เหตุเกิดบนมอเตอร์เวย์]  ระหว่างกลับจากแหลมฉบังโดยใช้เส้นทางมอเตอร์เวย์  คนขับรถขอหยุดเติมน้ำมันตรงที่พักระหว่างทาง  ...  ก็เลยถือโอกาสเข้าห้องน้ำซะเลย  ห้องแรกไม่ว่าง ก็ต้องไปเข้าห้องที่สอง  ขณะที่กำลังจะทำธุระของตัวเอง  ก็ได้ยินเสียงมาจากห้องแรก \""สวัสดีจ้ะ สบายดีเหรอ\""  โดยปกติ ตัวเองก็ไม่ใช่คนที่จะคุยกับคนแปลกหน้าอยู่แล้ว  และยิ่งในห้องน้ำข้างทางแบบนี้ด้วย ก็เลยไม่รู้ว่าจะพูดอะไร  แต่ในที่สุดก็ตอบว่า \""ก็ดีค่ะ\""  หลังจากนั้นก็มีเสียงมาอีก \""กำลังทำอะไรอยู่ล่ะ\""  ถ้าเป็นคุณต้องรู้สึกแปลก ๆ เลยจริงไหม? ตัวเองก็คิดว่าประหลาดแฮะ  แต่ก็ตอบออกไปล่ะ \""กำลังจะกลับกรุงเทพค่ะ\""  สักพักก็ได้ยินเสียงห้องข้าง ๆ กดชักโครก และพูดว่า \""แค่นี้น๊ะ  แล้วจะโทรกลับ เพราะทุกครั้งที่ฉันถามเธอ ยายบ้าที่อยู่ในห้องน้ำข้าง ๆ  ฉันจะตอบฉันทุกครั้งเลย\""  >>แอดมิน_แชมป์<<"
talokkamkun,1383625956,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,162,161,3,"[#เด็กฉลาด]  วันหนึ่งป้ากับหลานสาวจอมซนวัย 6  ขวบก็นั่งคุยกันถึงเรื่องการไปโรงเรียนของหลานสาว  ...  ป้า : นี่เจ้าตัวยุ่งเปิดเทอมหน้านี้น่ะ  ถ้าป้าจะให้ไป-กลับโรงเรียนเองคนเดียวไปได้ไหม?  หลาน : ได้สิป้า หนูไปได้อยู่แล้ว  ป้า : ถ้าขึ้นรถเมล์แล้วจะลงป้ายหน้าบ้านถูกหรือจ๊ะ  หลาน : ถูกจ้ะ หนูจำทางได้แล้ว  ป้า : ถ้ากดกริ่งไม่ถึงจะทำยังไงล่ะ  หลาน : หนูก็บอกกระเป๋ารถให้กดให้น่ะสิป้า  ป้า : อืมม์ ใช้ได้นะเนี่ยเราน่ะ  แล้วถ้ากระเป๋าอยู่ไกลแล้วไม่ได้ยินเราพูดล่ะ  หลาน : หนูก็ตะโกนบอกคนขับน่ะสิไม่เห็นยากเลยป้า :  เก่งมากหลานป้า....รู้จักแก้ปัญหาเฉพาะหน้าได้แล้วหนูจะบอกคนขับรถว่ายังไง ล่ะลูก ?  หลาน : หนูก็ตะโกนบอกคนขับสิว่า \""กดกริ่งด้วยยยยยยย\""  ป้า : ????????  >>แอดมิน_แชมป์<<"
talokkamkun,1383571445,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,138,138,2,แขนเธอหัก ฉันรักได้ เพราะใจรัก   ขาเธอหัก ฉันรักได้ ไม่เคยสน   อกเธอหัก ฉันรักได้ ไม่กังวล   แต่สุดทน ดั้งเธอหัก รักไม่ลง  ...  >>แอดมิน_แชมป์<<
talokkamkun,1383547748,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,295,295,0,ใครกด Like ขอให้รวย ด้วยทรัพย์สิน   ให้มีกิน มีใช้ ให้ถูกหวย   เป็นท่านชาย ขอให้พ้นโศก โชคอำนวย   เป็นผู้หญิง ขอให้ได้ผัวรวย แถมใหญ่ยาว  ...  >>แอดมิน_แชมป์<<
talokkamkun,1383544391,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,135,135,2,ทั้งสาวรุ่น สาวแก่ หรือแม่ม้าย  ต่างก็หมาย มีความสุข ทุกเช้าค่ำ  มีเพียงหนึ่ง ก็ซึ้งใจ ใช้ประจำ  ...  ยามลูบคลำ ไม่แขยง แท่งยาวกลม  พอมือเปิด ส่วนปลาย น้ำลายสอ  เอาปากจ่อ ให้ชิดใกล้ ใจสุขสม  ปลายก็แดง แท่งก็ดำ ยังพร่ำชม  ชื่นอารมณ์ ปากลูบไล้ ปลายของดี  ใช้บ่อยไป แท่งมัน หดสั้นเข้า  ก็แสนเศร้า หาใหม่ มาแทนที่  เพื่อความมันส์ ต้องการด่วน แท่งอันนี้  *ลิบสติก* กับสตรีของคู่กัน   >>แอดมิน_แชมป์<<
talokkamkun,1383534311,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,124,124,1,"[#ไทยกับพม่าใครฉลาดกว่ากัน]  ด้านการค้า  ไทยส่งสินค้าไปขาย พม่าส่งยาบ้าเข้ามาขาย กำไรกว่า  ...  ได้เปรียบดุลการค้ามหาศาล  แถมยังเป็นบ่อนทำลายกำลังพลของไทยด้วย  ด้านการทหาร  ไทยส่งหน่วยสอดแนม เข้าไปพม่า 20 คน  พม่าส่งหน่วยจารกรรม สอดแนม มาเป้นคนงาน กว่า 600,000 คน  เข้าไปทั่วทุกจังหวัดของประเทศไทย แม้กระทั้งในคุก  ด้านการลงทุน  นักธุรกิจไทยนำเงินและวิชาการบริหารไปให้พม่าฟรีๆ  เพียงแต่พม่าให้เช่าที่ดินทำบ่อนการพนันเท่านั้น  การต่างประเทศ  พม่าอยู่เฉยๆ ไทยก็ต้องเข้าไปหา  ไปรายงานตัวเหมือนเป็นเมืองขึ้น  ถ้าไทยมีผู้นำคนใหม่  จะต้องรีบไปรายงายตัวกับพม่าเป็นประเทศแรก  ด้านประมง  ไทยส่งเรือไปจับปลาที่พม่า  ส่วนพม่าด้านเงินค้าสัมประทานฟรีๆ  แถมถ้าอยากได้ปลา ก็ส่งเรือรบมายึดเรือประมงไป  ได้ทั้งเงินค่าสัมประทาน  ได้ทั้งเรือ ได้ทั้งปลา ได้ทั้งลุกเรือชาวประมง    ด้านยุทธวิธีการรบ  ไทยยิงกระสุนไปที่พม่าหลายนัด ลงไปตกในพงหญ้า ป่าเขา  ส่วนพม่ายิงนัดเดียว ลงในเมือง  ไทยต้องสั่งปิดพรมแดนทันที  แทบจะยกธงขาวก็ว่าได้ ต้องอพยพชาวบ้านกันอุตลุด  ระส่ำระสายไม่เป็นอันได้หลับได้นอน และทำมาหากินกันเลย  แถมยังทำให้ไทยต้องกัดกันเองด้วย  >>แอดมิน_แชมป์<<"
talokkamkun,1383456652,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,165,162,14,[#ที่มาของชื่อผลไม้]  จะมาเล่าเรื่องกำเนิดชื่ออังกฤษของผลไม้ไทยให้ฟังกกันนะครับ  ในสมัยก่อน มีฝรั่งมาที่เมืองไทยก็มาดูที่กล้วย ฝรั่งถามแม่ค้า  ...  ว่า what this? แม่ค้าไม่ได้ตอบอะไร ฝรั่งจึงไปบีบกล้วย  บังเอิญมือฝรั่งหนัก จึงบีบกล้วยเละ แม่ค้าเห็นจึงร้องโวยวาย  และบอกว่า แบนแน่ๆ ฝรั่งก็บอกว่า Oh Banana! หลังจาก  ฝรั่งบีบเสร็จก็มาชี้ที่มังคุดและถามว่า Is this mango?  แม่ค้าโกรธที่ทำกล้วยเละจึงบอกไปว่า แมงโกส้นTeenน่ะสิ  ฝรั่งก็ร้องอ๋อ แล้วบอกว่า Oh mangosteen แม่ค้าได้ด่าฝรั่งไป  ก็พอจะหายโกรธไปบ้าง แต่พอเหลือบไปเห็นฝรั่งเอามือที่เลอะ  กล้วยเละๆมาจับมะละกอซะเลอะเทอะ จึงยั๊วะมาก พอดี๊ฝรั่ง  ก็ถามอีกว่า  what this? แม่ค้าหยิบสากขึ้นมากำลังจะตีหัวฝรั่ง  แต่มีคนตะโกนมาห้ามแม่ค้าว่า ป้าๆ อย่า   ฝรั่งก็จดจำคำทุกคำใส่สมุดบันทึกและเอากลับไปเผยแพร่  ที่ประเทศจนเป็นคำมาถึงทุกวันนี้แหละครับ  >>แอดมิน_แชมป์<<
talokkamkun,1383388092,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,135,135,9,"[#เด็กนอก]  น้องแทมมี่.........เป็นเด็กที่พึ่งกลับจากนอกครอบครัวร่ำรวยมาก มาเรียนที่เมืองไทยได้ไม่นานทุกวันเวลากลับบ้านจะมีรถมารับแต่เนื่องจากเป็นวันแรงงานคนใช้และคนขับรถกลับบ้านกันหมดจึงต้องกลับบ้านเองทางกลับบ้านน้องแทมมี่ต้องเดินผ่านตลาดซึ่งมีเสียงแม่ค้าด่ากันเสียงดัง มากมีบางคำที่น้องแทมมี่ไม่เข้าใจ จึงกลับไปถามพี่เลี้ยงว่า ไอ้ควาย กระเจี้ยว และ จิ๋ม มันคืออะไร  พอพี่เลี้ยงได้ฟังก็ตกใจ ถ้าแปลให้ฟังก็กลัวคุณผู้หญิงไล่ออก ก็เลยบอกปัดไปว่า  \""ไอ้ควาย\""... แปลว่า ตำรวจ  \""กระเจี้ยว\"" แปลว่า รถ  \""จิ๋ม\"" แปลว่า โทรทัศน์  พอตกเย็นมีตำรวจที่เป็นเพื่อนคุณพ่อมาหาที่บ้านน้องแทมมี่เห็นเข้าก็รีบพูดขึ้นว่า  \""อ้าว..ไอ้ควาย เข้ามานั่งก่อน คุณพ่อกำลังล้าง กระเจี้ยวอยู่เดี๋ยวแทมมี่เปิดจิ๋มให้ดู\""  >>แอดมิน_แชมป์<<"
talokkamkun,1383364398,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,126,126,8,[#อันนี้เรียกว่าอะไร]  มีชายหนุ่มคนหนึ่ง ตัดสินใจที่จะแต่งงาน  แต่ติดที่ว่าเขามีคนรักอยู่ 3 คน  ...  และเขาต้องการผู้หญิงที่ดี และบริสุทธิ์ผุดผ่อง  จึงตัดสินใจหาวิธีทดสอบแฟนสาวทั้ง 3  โดยจะวัดจากความไร้เดียงสา  เริ่มจากพาแฟนคนแรกมาที่บ้าน  ทานอาหารค่ำใต้แสงเทียน  และบรรยากาศอันแสนโรแมนติก  และจบลงที่ห้องนอน  เมื่อพาสาวเจ้าเข้าห้องได้  เขาลงมือปลดกางเกงของตัวเองลง  แล้วชี้ไปที่...แล้วถามว่า”นี่อะไร”  แฟนสาวของเขาก็ตอบได้ทันทีว่า “คxx”  หลังจากนั้นเขาก็คิดว่า  แฟนคนนี้ไม่ใช่สาวบริสุทธิ์เป็นแน่แท้  ไม่สมควรจะแต่งงาน  และได้มีความสุขกันอย่างแท้จริงในคืนแต่งงาน  จึง...กับเธอในคืนนั้นแล้วเลิกรากันไป  ต่อมาเขาพาแฟนคนที่ 2 มาบ้าน  และทุกๆ อย่างก็เหมือนเดิม  เมื่อพาสาวเข้าห้อง  เขาก็รีบถอดกางเกง ชี้ไปที่ตัวเขาเอง  แล้วเอ่ยถามสาวคนที่ 2 ว่า “นี่อะไร”  สาวคนที่ 2 ก็ตอบว่า “คxx” เช่นเดียวกับคนแรก  สรุปทุกอย่างก็ลงเอยแบบคนแรกหมด  ต่อมาเขาก็พาแฟนคนที่ 3 มาบ้าน  อะไร ๆ ก็ผ่านไปถึงที่เดิม  เขาก็เอ่ยปากถาม “นี่อะไร” อีครั้ง  แต่ครั้งนี้..สาวเจ้าทำทีอิดเอื้อน  แล้วค่อยๆ ตอบออกมาว่า “กระจู๋”  ทำให้เขาบังเกิดความรู้สึกว่า  ใช่แล้ว!ผู้หญิงแบบนี้แหละที่บริสุทธิ์ผุดผ่อง  ซึ่งจะมีความสุขร่วมกับเขาได้ดีที่สุด  ในคืนแต่งงาน  หลังจากส่งตัวบ่าวสาวเข้าหอ  ฝ่ายชายเปลื้องชุดเจ้าบ่าวออกจากตัว  แล้วถามเจ้าสาวของเขาอีกครั้งว่า  นี่อะไร ”สาวเจ้าก็ตอบเหมือนเดิมว่า “กระจู๋”  เขาก็ยิ่งรู้สึกเป็นสุข  ที่เขาจะได้เจ้าสาวที่บริสุทธิ์ไร้เดียงสา  อย่ากระนั้นเลย  เจ้าบ่าวก็จัดแจงหาความสุขกับเจ้าสาวในทันที  รุ่งเช้า เจ้าบ่าวของเราตื่นมาด้วยความอ่อนเพลียแกมสดชื่น  กอดเจ้าสาวไว้แนบอก  แล้วเอ่ยถามอีกครั้งว่า “นี่อะไร”  เจ้าสาวของเราก็ยังยืนยันคำตอบเดิม “กระจู๋”  ฝ่ายชายหัวเราะเบาๆ ก่อนพูดว่า  รู้ไหมว่าคำนั้นเด็กๆ เขาใช้พูดกัน  เดี๋ยวนี้เธอเป็นผู้ใหญ่แล้ว  ต้องเรียกว่า คxx ถึงจะถูก”  ฝ่ายสาวก็ไม่ยอมแพ้รีบเถียงออกมาทันทีว่า  ไม่ใช่แน่ๆ อย่างนี้เรียก กระจู๋หนะ ถูกแล้ว  เพราะ คxx มันต้องใหญ่กว่านี้ ถึงจะเรียกได้  >>แอดมิน_แชมป์<<
talokkamkun,1383309194,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,126,126,9,เรื่องนี้จากคุณ ออย เยอะเนอะ  ณ โรงพยาบาล แห่งหนึ่ง  หมอ:คุณตารับยาไปทานน่ะคับ ...   หมอเขียนกำกับด้วยข้างซองยา   ว่า เช้าเม็ด-กลางวันเม็ด-เย็นเม็ดน่ะคับ  คุณตารับยาแล้วออกจากคลีนิคไป อาทิตย์ต่อมายายมาที่คลีนิคคนเดียวพร้อมด้วยหน้าอ่อนเพลีย  หมอ:อ้าวคุนยายคับคุนตาเปนยังไงบ้างคับ?  ยาย:ก็ยาที่หมอให้เขียนตัวเล็กมากตาแกอ่านผิดจาก ม.ม้า เป็น ย.ยักษ์  หมอ:อุ้ย!! ต้องขอ โทดด้วยน่ะคับเด๋วผมจะเขียนตัวให้ใหญ่และชัดเจนกว่าเดิมคับ  ยาย:เออ อ่า คุนหมอค่ะไม่ต้องหรอกค่ะ!แค่หมอ เพิ่มก่อนนอน ไปอีกเม็ดก็พอ  >>แอดมิน_แชมป์<<
